"sip","sport","dip","dport","proto","first_timestamp","pl_fwd_count","pl_len_fwd_total","pl_bwd_count","pl_len_bwd_total","dd","dn","dns","ds","application","app","traffic_type"
"10.0.0.69",8333,"185.220.101.50",12538,6,1639418930191962,3,150,1,126,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"46.101.246.115",59464,6,1639418931680399,11,1482,2,148,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"195.37.209.62",57011,6,1639418941178053,0,0,0,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"84.23.50.192",57810,6,1639418945662148,29,18386,17,19269,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"70.45.50.69",63818,6,1639418949662822,3,150,1,121,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"188.166.69.73",48563,6,1639418952222106,36,30386,4,213,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"146.185.139.235",54254,6,1639418957709006,24,1540,8,342,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"122.109.122.52",36100,6,1639418958400111,25,1066,14,7799,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"194.180.110.11",36807,6,1639418973799144,36,30386,4,231,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"192.3.11.20",49486,6,1639418983677087,11,508,2,155,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"80.216.1.91",39464,6,1639418988795726,58,1243,28,4531,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"1.202.112.105",18112,6,1639418991244155,0,0,0,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"85.58.226.167",49436,6,1639418993505559,66,1221,33,4685,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"178.70.203.63",49668,6,1639419011040805,143,62747,50,5297,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"41.73.99.178",19828,6,1639419019399313,10,293,3,177,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"87.115.198.113",41776,6,1639419028053762,160,2900,92,6574,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"3.145.3.253",27943,6,1639419032097037,17,654,4,231,"Unknown","Amazon","Unknown","Unknown","Amazon","Unknown","Mining"
"10.0.0.69",8333,"106.133.126.207",38424,6,1639419045203994,36,31720,6,1104,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"185.56.80.65",53362,6,1639419047368424,0,0,0,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"185.56.80.65",54784,6,1639419048697492,0,0,0,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"194.180.110.11",52479,6,1639419053219968,17,687,4,231,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"112.47.235.202",15844,6,1639419056784704,3,150,2,126,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"195.37.209.62",63645,6,1639419061458041,0,0,0,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"185.56.80.65",51096,6,1639419070423618,0,0,0,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"52.80.165.184",36625,6,1639419071120906,14,359,4,231,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"213.202.216.189",34217,6,1639419097698500,0,0,0,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"217.138.205.82",34932,6,1639419127744038,0,0,0,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"23.154.177.5",33419,6,1639419140432190,0,0,0,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"124.122.63.2",53972,6,1639419149711017,3,150,2,126,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"116.202.131.168",50908,6,1639419153276750,23,4278,13,1569,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"94.237.44.67",49751,6,1639419156310271,14,359,4,239,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"3.145.3.253",34143,6,1639419163079393,0,0,1,127,"Unknown","Amazon","Unknown","Unknown","Amazon","Unknown","Mining"
"10.0.0.69",8333,"106.133.126.207",38556,6,1639419167923423,0,0,1,121,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"195.37.209.62",39898,6,1639419180708600,0,0,0,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"209.222.252.39",38824,6,1639419193237150,0,0,2,147,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"209.222.252.19",17283,6,1639419193237862,0,0,2,131,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"162.218.65.61",26156,6,1639419193238512,0,0,2,130,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"193.196.36.235",49102,6,1639419206398440,0,0,1,131,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"91.198.115.10",14879,6,1639419216822171,5,450,5,456,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"91.198.115.10",64818,6,1639419216864742,0,0,5,219,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"209.222.252.39",28199,6,1639419224296626,278,109585,13,310,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"209.222.252.19",59645,6,1639419224297764,271,111338,13,331,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"162.218.65.61",9293,6,1639419224301457,280,111755,13,311,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"91.198.115.10",64815,6,1639419226635562,5,450,2,147,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"91.198.115.10",9909,6,1639419226670039,0,0,5,197,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"52.80.165.184",55799,6,1639419236631996,16,659,4,231,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"91.198.115.10",29223,6,1639419236706829,5,450,2,127,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"91.198.115.10",6732,6,1639419236741323,0,0,2,147,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"91.198.115.10",16953,6,1639419246783297,5,450,2,146,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"91.198.115.10",22498,6,1639419246827468,306,147294,14,333,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"188.166.69.73",40563,6,1639419253172895,17,615,4,213,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"197.229.135.8",45598,6,1639419293013138,16,391,4,209,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"195.37.209.62",65503,6,1639419300952742,0,0,0,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"146.185.139.235",40636,6,1639419301860752,46,34131,7,310,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"37.59.44.143",53354,6,1639419303936224,10,476,2,154,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"103.99.170.211",16777,6,1639419313744272,439,608912,6,352,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"78.46.173.249",40608,6,1639419314116827,16,1412,4,174,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"88.99.167.175",44205,6,1639419314933164,14,359,4,231,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"34.86.94.66",34938,6,1639419315963379,299,62557,134,42338,"Unknown","Google","Unknown","Unknown","Google","Unknown","Mining"
"10.0.0.69",8333,"94.237.44.67",50909,6,1639419337602272,14,359,4,239,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"65.27.170.150",49660,6,1639419344792898,14,359,4,597,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"65.27.170.150",49657,6,1639419344793623,14,359,4,597,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"35.199.76.65",58196,6,1639419349721015,356,74893,151,49839,"Unknown","Google","Unknown","Unknown","Google","Unknown","Mining"
"10.0.0.69",8333,"120.84.10.69",14486,6,1639419377276535,99,50002,31,3941,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"188.166.69.73",15875,6,1639419380678171,36,30386,4,213,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"209.222.252.121",11055,6,1639419414723254,19,3750,5,197,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"195.37.209.62",31838,6,1639419421201718,0,0,0,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"34.97.173.26",49822,6,1639419424624169,417,127929,157,44323,"Unknown","Google","Unknown","Unknown","Google","Unknown","Mining"
"10.0.0.69",8333,"94.237.44.67",37869,6,1639419452682154,14,359,4,239,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"194.180.110.11",38351,6,1639419460110640,39,30705,4,231,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"52.80.165.184",36941,6,1639419465371604,17,621,4,231,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"123.129.224.30",59914,6,1639419498573617,1061,657958,442,184352,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"174.247.0.225",10524,6,1639419517755330,16,420,6,920,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
"10.0.0.69",8333,"88.112.1.13",34710,6,1639419526796807,160,2871,78,6157,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Mining"
